20230601 025400;1.356830;1.357070;1.356810;1.357030;0
20230601 025500;1.357050;1.357230;1.357000;1.357210;0
20230601 025600;1.357170;1.357250;1.357170;1.357220;0
20230601 025700;1.357200;1.357320;1.357140;1.357180;0
20230601 025800;1.357170;1.357320;1.357140;1.357310;0
20230601 025900;1.357290;1.357300;1.357200;1.357280;0
20230601 030000;1.357300;1.357580;1.357300;1.357500;0
20230601 030100;1.357540;1.357700;1.357510;1.357620;0
20230601 030200;1.357640;1.357820;1.357620;1.357730;0
20230601 030300;1.357750;1.357890;1.357610;1.357730;0
20230601 030400;1.357710;1.357840;1.357710;1.357820;0
20230601 030500;1.357810;1.357810;1.357580;1.357800;0
20230601 030600;1.357810;1.357960;1.357680;1.357780;0
20230601 030700;1.357790;1.357940;1.357660;1.357660;0
20230601 030800;1.357650;1.357650;1.357480;1.357600;0
20230601 030900;1.357610;1.357790;1.357610;1.357720;0
20230601 031000;1.357720;1.357760;1.357580;1.357750;0
20230601 031100;1.357710;1.357860;1.357590;1.357840;0
20230601 031200;1.357840;1.357960;1.357760;1.357830;0
20230601 031300;1.357840;1.357850;1.357770;1.357770;0
20230601 031400;1.357760;1.357760;1.357490;1.357650;0
20230601 031500;1.357650;1.357940;1.357570;1.357930;0
20230601 031600;1.357910;1.358140;1.357890;1.358120;0
20230601 031700;1.358130;1.358240;1.358130;1.358230;0
20230601 031800;1.358300;1.358400;1.358300;1.358320;0
20230601 031900;1.358330;1.358430;1.358320;1.358420;0
20230601 032000;1.358410;1.358410;1.358040;1.358190;0
20230601 032100;1.358190;1.358260;1.358110;1.358250;0
20230601 032200;1.358210;1.358320;1.358130;1.358180;0
20230601 032300;1.358170;1.358410;1.358170;1.358340;0
20230601 032400;1.358350;1.358380;1.358220;1.358240;0
20230601 032500;1.358240;1.358300;1.358190;1.358300;0
20230601 032600;1.358280;1.358380;1.358170;1.358170;0
20230601 032700;1.358170;1.358210;1.358040;1.358120;0
20230601 032800;1.358100;1.358340;1.358100;1.358280;0
20230601 032900;1.358270;1.358400;1.358200;1.358390;0
20230601 033000;1.358380;1.358380;1.358200;1.358220;0
20230601 033100;1.358230;1.358260;1.358130;1.358130;0
20230601 033200;1.358130;1.358290;1.358130;1.358230;0
20230601 033300;1.358220;1.358300;1.358150;1.358280;0
20230601 033400;1.358280;1.358460;1.358280;1.358410;0
20230601 033500;1.358410;1.358420;1.358200;1.358240;0
20230601 033600;1.358240;1.358440;1.358240;1.358400;0
20230601 033700;1.358410;1.358410;1.358250;1.358320;0
20230601 033800;1.358340;1.358340;1.358240;1.358340;0
20230601 033900;1.358360;1.358460;1.358360;1.358430;0
20230601 034000;1.358410;1.358450;1.358200;1.358330;0
20230601 034100;1.358330;1.358390;1.358270;1.358370;0
20230601 034200;1.358350;1.358440;1.358330;1.358330;0
20230601 034300;1.358350;1.358440;1.358180;1.358180;0
20230601 034400;1.358200;1.358300;1.358150;1.358230;0
20230601 034500;1.358240;1.358240;1.358050;1.358050;0
20230601 034600;1.358070;1.358170;1.358040;1.358050;0
20230601 034700;1.358090;1.358100;1.357980;1.357980;0
20230601 034800;1.357980;1.358200;1.357950;1.358150;0
20230601 034900;1.358160;1.358250;1.358120;1.358210;0
20230601 035000;1.358220;1.358330;1.358150;1.358310;0
20230601 035100;1.358290;1.358330;1.358290;1.358330;0
20230601 035200;1.358330;1.358340;1.358240;1.358310;0
20230601 035300;1.358320;1.358400;1.358240;1.358240;0
20230601 035400;1.358250;1.358320;1.358240;1.358280;0
20230601 035500;1.358300;1.358360;1.358210;1.358360;0
20230601 035600;1.358350;1.358410;1.358190;1.358210;0
20230601 035700;1.358190;1.358190;1.358030;1.358030;0
20230601 035800;1.358040;1.358120;1.358030;1.358060;0
20230601 035900;1.358070;1.358070;1.357830;1.357830;0
20230601 040000;1.357840;1.358070;1.357840;1.358070;0
20230601 040100;1.358050;1.358380;1.358040;1.358310;0
20230601 040200;1.358300;1.358430;1.358270;1.358320;0
20230601 040300;1.358340;1.358450;1.358290;1.358300;0
20230601 040400;1.358310;1.358320;1.358110;1.358220;0
20230601 040500;1.358210;1.358340;1.358010;1.358290;0
20230601 040600;1.358270;1.358370;1.358260;1.358310;0
20230601 040700;1.358340;1.358400;1.358140;1.358150;0
20230601 040800;1.358140;1.358160;1.358020;1.358050;0
20230601 040900;1.358030;1.358170;1.357930;1.357940;0
20230601 041000;1.357930;1.358010;1.357830;1.357910;0
20230601 041100;1.357900;1.357900;1.357620;1.357650;0
20230601 041200;1.357690;1.357720;1.357580;1.357580;0
20230601 041300;1.357590;1.357730;1.357580;1.357580;0
20230601 041400;1.357600;1.357670;1.357530;1.357580;0
20230601 041500;1.357550;1.357670;1.357500;1.357670;0
20230601 041600;1.357660;1.357750;1.357490;1.357490;0
20230601 041700;1.357490;1.357530;1.357370;1.357470;0
20230601 041800;1.357500;1.357610;1.357490;1.357520;0
20230601 041900;1.357540;1.357540;1.357330;1.357360;0
20230601 042000;1.357370;1.357530;1.357350;1.357520;0
20230601 042100;1.357520;1.357770;1.357520;1.357770;0
20230601 042200;1.357780;1.357850;1.357670;1.357730;0
20230601 042300;1.357710;1.357740;1.357620;1.357620;0
20230601 042400;1.357620;1.357820;1.357620;1.357780;0
20230601 042500;1.357790;1.357820;1.357500;1.357540;0
20230601 042600;1.357570;1.357670;1.357550;1.357640;0
20230601 042700;1.357660;1.357670;1.357490;1.357670;0
20230601 042800;1.357650;1.357790;1.357650;1.357690;0
20230601 042900;1.357710;1.357780;1.357680;1.357780;0
20230601 043000;1.357780;1.357800;1.357780;1.357780;0
20230601 043100;1.357780;1.357790;1.357700;1.357700;0
20230601 043200;1.357710;1.357770;1.357700;1.357710;0
20230601 043300;1.357700;1.357780;1.357550;1.357560;0
20230601 043400;1.357530;1.357760;1.357530;1.357760;0
20230601 043500;1.357760;1.357940;1.357760;1.357940;0
20230601 043600;1.357910;1.358030;1.357880;1.357880;0
20230601 043700;1.357870;1.357880;1.357760;1.357770;0
20230601 043800;1.357750;1.358010;1.357750;1.357990;0
20230601 043900;1.358020;1.358040;1.357990;1.358030;0
20230601 044000;1.358020;1.358130;1.357960;1.357970;0
20230601 044100;1.357960;1.358050;1.357960;1.357960;0
20230601 044200;1.357980;1.358070;1.357980;1.358060;0
20230601 044300;1.358060;1.358060;1.357950;1.358030;0
20230601 044400;1.358030;1.358030;1.357900;1.357970;0
20230601 044500;1.357970;1.357990;1.357860;1.357860;0
20230601 044600;1.357860;1.357860;1.357770;1.357790;0
20230601 044700;1.357790;1.357810;1.357720;1.357760;0
20230601 044800;1.357710;1.357970;1.357710;1.357970;0
20230601 044900;1.357920;1.357950;1.357860;1.357930;0
20230601 045000;1.357930;1.357950;1.357860;1.357940;0
20230601 045100;1.357920;1.357940;1.357760;1.357770;0
20230601 045200;1.357760;1.357760;1.357660;1.357680;0
20230601 045300;1.357670;1.357700;1.357570;1.357610;0
20230601 045400;1.357610;1.357630;1.357490;1.357560;0
20230601 045500;1.357590;1.357600;1.357500;1.357570;0
20230601 045600;1.357590;1.357670;1.357590;1.357630;0
20230601 045700;1.357620;1.357670;1.357590;1.357620;0
20230601 045800;1.357610;1.357610;1.357510;1.357580;0
20230601 045900;1.357600;1.357680;1.357590;1.357610;0
20230601 050000;1.357620;1.357870;1.357530;1.357850;0
20230601 050100;1.357850;1.357860;1.357640;1.357640;0
20230601 050200;1.357650;1.357770;1.357580;1.357680;0
20230601 050300;1.357680;1.357710;1.357570;1.357580;0
20230601 050400;1.357560;1.357650;1.357540;1.357650;0
20230601 050500;1.357670;1.357670;1.357550;1.357630;0
20230601 050600;1.357630;1.357750;1.357630;1.357640;0
20230601 050700;1.357620;1.357630;1.357480;1.357560;0
20230601 050800;1.357580;1.357660;1.357560;1.357640;0
20230601 050900;1.357620;1.357630;1.357420;1.357440;0
20230601 051000;1.357450;1.357570;1.357450;1.357510;0
20230601 051100;1.357520;1.357750;1.357510;1.357740;0
20230601 051200;1.357740;1.357740;1.357540;1.357560;0
20230601 051300;1.357560;1.357640;1.357560;1.357590;0
20230601 051400;1.357580;1.357610;1.357540;1.357570;0
20230601 051500;1.357570;1.357610;1.357460;1.357510;0
20230601 051600;1.357510;1.357530;1.357390;1.357390;0
20230601 051700;1.357390;1.357390;1.357280;1.357300;0
20230601 051800;1.357280;1.357470;1.357280;1.357440;0
20230601 051900;1.357440;1.357680;1.357430;1.357680;0
20230601 052000;1.357650;1.357720;1.357610;1.357720;0
20230601 052100;1.357720;1.357760;1.357670;1.357710;0
20230601 052200;1.357690;1.357700;1.357540;1.357540;0
20230601 052300;1.357560;1.357650;1.357510;1.357650;0
20230601 052400;1.357670;1.357720;1.357650;1.357690;0
20230601 052500;1.357710;1.357760;1.357650;1.357700;0
20230601 052600;1.357700;1.357850;1.357700;1.357830;0
20230601 052700;1.357830;1.357830;1.357670;1.357810;0
20230601 052800;1.357810;1.357810;1.357670;1.357670;0
20230601 052900;1.357660;1.357760;1.357620;1.357700;0
20230601 053000;1.357680;1.357680;1.357520;1.357520;0
20230601 053100;1.357540;1.357730;1.357540;1.357730;0
20230601 053200;1.357750;1.357780;1.357610;1.357620;0
20230601 053300;1.357610;1.357680;1.357570;1.357570;0
